Latitude,Longitude,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,aod550,duaod550,ssaod550,suaod550,bcaod550,omaod550,tcno2,tcso2,gtco3,tcco,aod550_lag1,duaod550_lag1,ssaod550_lag1,suaod550_lag1,bcaod550_lag1,omaod550_lag1,tcno2_lag1,tcso2_lag1,gtco3_lag1,tcco_lag1,aod550_anom,duaod550_anom,ssaod550_anom,suaod550_anom,bcaod550_anom,omaod550_anom,tcno2_anom,tcso2_anom,gtco3_anom,tcco_anom
-27.00222,28.76528,137.759,389,35,0.12152479,0.002030282,0.001577407,0.06065006,0.003102044,0.054165114,5.7227194e-06,8.630887e-06,0.005559853,0.000571204,0.15358616,0.004045568,0.001139775,0.09856126,0.00381933,0.04602034,4.8762786e-06,8.406642e-06,0.005679766,0.000636438,0.008427255,0.000149164,-2.03E-05,0.003588829,-1.60E-06,0.004711215,-1.13E-07,3.9019596e-07,2.8262846e-05,8.040224e-07
-26.970278,27.211111,121.027,729,20,0.06849516,0.00219735,0.001296781,0.035133224,0.001947156,0.027920548,3.8417297e-06,5.5915543e-06,0.005561802,0.000556745,0.08606568,0.003051285,0.000787112,0.046125747,0.002281873,0.03381972,4.1985877e-06,5.9783483e-06,0.005618922,0.000629206,-0.008360662,-1.22E-05,-3.51E-05,-0.003987234,-0.000337139,-0.003989045,-3.99E-07,-9.45E-07,8.4363855e-06,-2.72E-07
-26.880278,26.965,254.118,846,20,0.06849516,0.00219735,0.001296781,0.035133224,0.001947156,0.027920548,3.8417297e-06,5.5915543e-06,0.005561802,0.000556745,0.05462451,0.001823095,0.000442329,0.030217387,0.001592996,0.02054865,3.3606725e-06,4.328939e-06,0.005842048,0.000729878,-0.004241817,-0.000288444,3.574614e-05,-0.000903226,-0.000296999,-0.002788927,-1.66E-07,-4.52E-07,5.251728e-06,-3.40E-06
-28.69485,28.23487,164.75,356,20,0.054696135,0.001961815,0.0016784,0.028342333,0.00165233,0.021061141,2.1484125e-06,2.6896403e-06,0.005554597,0.000481421,0.0794476,0.002607158,0.00131051,0.0352618,0.003735965,0.036532365,2.145583e-06,2.251047e-06,0.006140264,0.00066601,-0.005930483,0.000227232,-0.000168173,-0.003538247,-9.80E-05,-0.002353307,-1.26E-07,1.2926557e-07,1.4808029e-05,-3.14E-06
-29.615556,27.065278,128.439,350,20,0.059534945,0.002141791,0.002068195,0.035529774,0.001343428,0.018451665,4.8343513e-06,8.452073e-06,0.00560173,0.000474131,0.025268864,0.005426106,0.000247384,0.013239034,0.000694436,0.005661898,3.601976e-06,6.6530947e-06,0.005876721,0.00062014,-0.000500541,-0.001121719,-5.56E-05,0.001740199,-0.00017139,-0.000892131,-6.73E-08,1.2543569e-07,2.043508e-05,-9.36E-06
-28.883333,27.89,122.814,265.5,20,0.047841243,0.001920572,0.00165097,0.025682028,0.00140891,0.017178599,2.1815054e-06,3.1131028e-06,0.005576809,0.000470604,0.058156773,0.003462551,0.001088893,0.024525234,0.002875868,0.026204377,1.8526312e-06,2.2784063e-06,0.00616819,0.000650485,-0.014311232,9.727408e-05,-0.000242417,-0.009286255,-0.000187811,-0.004692076,-1.06E-07,-2.02E-08,2.8633513e-05,-3.39E-06
-30.568333,29.422778,101.198,264,20,0.09800593,0.001597395,0.007278848,0.047311988,0.00299474,0.038822953,2.629727e-06,3.195554e-06,0.005632661,0.000518782,0.08180432,0.004863691,0.003974229,0.03846974,0.002769702,0.03172701,2.064348e-06,2.6535122e-06,0.005671245,0.000564883,0.010555171,3.962638e-05,0.000280932,0.006166022,0.000365064,0.003703523,5.6102635e-08,3.2814887e-07,9.706244e-06,7.4427808e-06
-30.570833,29.150556,98.5,202,79,0.09800593,0.001597395,0.007278848,0.047311988,0.00299474,0.038822953,2.629727e-06,3.195554e-06,0.005632661,0.000518782,0.08180432,0.004863691,0.003974229,0.03846974,0.002769702,0.03172701,2.064348e-06,2.6535122e-06,0.005671245,0.000564883,0.018890612,-0.000574634,0.000239142,0.012500148,0.000289486,0.00643643,2.4075212e-07,3.491266e-07,1.6218983e-05,2.4531619e-06
-31.104278,29.399722,105.7,233,109,0.107968934,0.001737399,0.014858294,0.04589873,0.003569647,0.04190502,2.4828537e-06,2.770911e-06,0.005688367,0.000554638,0.08405414,0.003696617,0.010137048,0.038152374,0.003159057,0.028909143,1.839264e-06,2.6651026e-06,0.005836226,0.000597583,0,0,0,0,0,0,0,0,0,0
-34.031944,22.053333,21.998,418,20,0.052029945,0.001034251,0.018451214,0.009684693,0.002155767,0.020704094,1.4289914e-06,5.854807e-07,0.005714027,0.000497106,0.05785106,0.003684517,0.007577024,0.01346705,0.00361992,0.029502392,1.5066614e-06,6.1388846e-07,0.00569298,0.000546794,0.001305778,-0.001152169,0.003761108,-0.002146174,0.000135014,0.000708044,-2.52E-08,-9.99E-08,-1.02E-05,-6.93E-06
-34.039722,22.133333,19.421,294.2,20,0.055832215,0.001249085,0.020019297,0.011123445,0.002150367,0.021290023,1.4107551e-06,6.3605404e-07,0.005721627,0.000494527,0.058722377,0.003625702,0.008499924,0.014778889,0.003457502,0.028360419,1.4582008e-06,6.48422e-07,0.005690981,0.000545745,0.002706595,-0.001026548,0.004486237,-0.001734304,0.000129267,0.000851961,-3.22E-08,-9.69E-08,-6.62E-06,-7.23E-06
-25.45963889,28.26430556,169.525,732,168,0.1684101,0.001525974,0.002389498,0.07003485,0.005448373,0.08901149,5.5393634e-06,8.251826e-06,0.005575729,0.000674045,0.19624095,0.002433043,0.001595825,0.09784845,0.006189015,0.08817456,5.164454e-06,8.158388e-06,0.005647871,0.000720839,0.004960343,0.000365932,-0.000273312,-0.001761913,0.000194622,0.006435029,6.871278e-08,-2.13E-08,8.796807e-06,2.2146269e-06
-27.01011111,26.69808333,144.603,791,20,0.06904715,0.001719986,0.001949571,0.024721105,0.003168459,0.037488155,3.3184356e-06,4.6816044e-06,0.005519947,0.000589593,0.06849516,0.00219735,0.001296781,0.035133224,0.001947156,0.027920548,3.8417297e-06,5.5915543e-06,0.005561802,0.000556745,-0.006425597,-0.000535796,3.106473e-05,-0.004567254,-0.000191037,-0.001162492,-2.93E-07,-1.17E-06,7.96644e-05,-3.88E-06
-25.81048333,27.90955222,105.066,627,100,0.14283596,0.000894052,0.001881287,0.043067966,0.007332192,0.08966053,5.835592e-06,1.0974098e-05,0.005507045,0.000681815,0.17737824,0.001805878,0.001512497,0.08213803,0.005350905,0.08657116,7.089166e-06,1.3223559e-05,0.005555591,0.000638307,-0.009552851,-0.000247678,-3.51E-05,-0.011460211,-1.55E-05,0.002205722,-7.68E-07,-1.65E-06,4.294468e-05,2.0421343e-05
-24.670833,28.560833,14.156,58.9,20,0.11140795,0.000583266,0.002135415,0.042605307,0.005440636,0.060643204,3.4437612e-06,6.6597045e-06,0.005518122,0.000695332,0.14376979,0.002384625,0.001964997,0.0766317,0.00430413,0.05848451,3.156644e-06,4.597701e-06,0.005642279,0.000689979,0,0,0,0,0,0,0,0,0,0
-25.73411,27.21422,10,35.3,20,0.07232708,0.000700233,0.001853477,0.028610338,0.003343288,0.037819512,2.7703531e-06,4.912227e-06,0.005507811,0.000629274,0.12235184,0.002390012,0.00110783,0.06798846,0.003343751,0.04752159,3.3036756e-06,5.2927912e-06,0.005628157,0.000683251,0.000509486,-6.96E-06,-0.000297624,-0.000253793,0.000246968,0.000820801,-4.15E-10,4.002427e-07,9.710714e-05,1.5235215e-05
-26.648056,27.089444,242.129,737,20,0.06904715,0.001719986,0.001949571,0.024721105,0.003168459,0.037488155,3.3184356e-06,4.6816044e-06,0.005519947,0.000589593,0.06849516,0.00219735,0.001296781,0.035133224,0.001947156,0.027920548,3.8417297e-06,5.5915543e-06,0.005561802,0.000556745,-0.003110275,-0.000487057,-9.44E-05,-0.003536673,9.857607e-05,0.000909407,-1.84E-07,-6.57E-07,6.104726e-05,1.1726748e-05
-26.98472222,26.63227778,114.023,1217,148,0.06904715,0.001719986,0.001949571,0.024721105,0.003168459,0.037488155,3.3184356e-06,4.6816044e-06,0.005519947,0.000589593,0.06849516,0.00219735,0.001296781,0.035133224,0.001947156,0.027920548,3.8417297e-06,5.5915543e-06,0.005561802,0.000556745,-0.006425597,-0.000535796,3.106473e-05,-0.004567254,-0.000191037,-0.001162492,-2.93E-07,-1.17E-06,7.96644e-05,-3.88E-06
-27.935,26.126667,201.392,1313,42,0.060560416,0.003205263,0.002137188,0.025688212,0.002665433,0.02686441,2.8270256e-06,4.325057e-06,0.005528378,0.000560407,0.049605332,0.002860593,0.001380425,0.027058166,0.001407151,0.016898844,2.9668213e-06,4.1505145e-06,0.005569995,0.000533435,0.001260709,0.000264359,-0.000201169,0.000513092,0.000219202,0.000465253,4.9965365e-09,2.406282e-07,8.503487e-05,1.0775111e-05
-30.160091,27.40124,97.081,208.1,25,0.063906446,0.004162666,0.002553545,0.027399298,0.002578982,0.027211912,2.8914214e-06,4.4459453e-06,0.00554184,0.000496545,0.041431624,0.003745608,0.000415589,0.027134575,0.000971997,0.009164002,2.4250157e-06,4.794026e-06,0.005709434,0.000528968,0.00447768,2.3248605e-05,-0.000183398,0.001943966,0.000256515,0.002437217,-2.15E-07,-2.38E-07,4.8952643e-05,1.1436176e-05
-30.336111,27.359444,81.667,172.4,20,0.06919287,0.005296529,0.002918192,0.031423185,0.002609201,0.02694548,4.218941e-06,6.6986872e-06,0.005565099,0.00049512,0.04457027,0.004126214,0.000902615,0.028979369,0.00105743,0.009504605,2.891341e-06,5.713536e-06,0.005744337,0.000518723,-0.000878982,0.000428175,-2.28E-05,-0.002434664,3.6811456e-05,0.001113266,-1.06E-07,5.00404e-09,1.5138648e-05,2.3288885e-06
-28.768056,20.720556,121.794,353,20,0.06001493,0.01730959,0.003000055,0.011196677,0.003201202,0.025307372,1.3743607e-06,8.28199e-07,0.005524792,0.000570914,0.05371573,0.008516526,0.002637248,0.020034816,0.002077259,0.020450097,1.2776624e-06,6.731287e-07,0.005557849,0.000543355,-0.001653746,0.002743467,-0.001037147,-0.003815249,-3.53E-05,0.000490569,-4.13E-08,3.1570266e-08,-3.35E-05,2.4000066e-05
-31.031389,28.883333,55.2,122,83,0.09005469,0.005202887,0.004924558,0.03253134,0.00392837,0.043467633,2.6206922e-06,3.9371575e-06,0.005618041,0.000560928,0.09800593,0.001597395,0.007278848,0.047311988,0.00299474,0.038822953,2.629727e-06,3.195554e-06,0.005632661,0.000518782,0.005427785,-0.000873278,-0.000550659,0.002840849,9.18319e-05,0.003919035,-4.44E-09,-4.41E-08,2.5312416e-05,1.3075536e-05
-30.86013889,29.07125,120.6,233,91,0.09005469,0.005202887,0.004924558,0.03253134,0.00392837,0.043467633,2.6206922e-06,3.9371575e-06,0.005618041,0.000560928,0.09800593,0.001597395,0.007278848,0.047311988,0.00299474,0.038822953,2.629727e-06,3.195554e-06,0.005632661,0.000518782,0.005427785,-0.000873278,-0.000550659,0.002840849,9.18319e-05,0.003919035,-4.44E-09,-4.41E-08,2.5312416e-05,1.3075536e-05
-30.77586667,29.03221667,121.1,235,90,0.09005469,0.005202887,0.004924558,0.03253134,0.00392837,0.043467633,2.6206922e-06,3.9371575e-06,0.005618041,0.000560928,0.09800593,0.001597395,0.007278848,0.047311988,0.00299474,0.038822953,2.629727e-06,3.195554e-06,0.005632661,0.000518782,0.005427785,-0.000873278,-0.000550659,0.002840849,9.18319e-05,0.003919035,-4.44E-09,-4.41E-08,2.5312416e-05,1.3075536e-05
-34.02861,22.22222,16.946,328,20,0.08385718,0.006762405,0.016095176,0.015775044,0.004126935,0.041097566,1.5496031e-06,6.3481133e-07,0.005705561,0.000553009,0.055832215,0.001249085,0.020019297,0.011123445,0.002150367,0.021290023,1.4107551e-06,6.3605404e-07,0.005721627,0.000494527,0.004301764,-0.005730989,0.000551532,0.00196084,0.000598311,0.006921977,-2.52E-08,-8.18E-08,-3.47E-05,4.165573e-06
-30.830556,26.921389,73.36,178.1,20,0.087130435,0.002040964,0.006262541,0.041911095,0.003470168,0.033445537,6.8096e-06,1.09257935e-05,0.005477488,0.000534672,0.046668947,0.004171766,0.000911995,0.027854523,0.001079372,0.012651503,4.7084977e-06,8.1125745e-06,0.005640485,0.000523508,0.022094153,-0.001219571,0.000648398,0.012931235,0.000813333,0.008920653,6.53451e-07,1.5366322e-06,-0.000252339,2.899766e-05
-22.769722,30.886944,53.652,146.3,20,0.085026585,0.00098452,0.007334683,0.029438747,0.005324232,0.04194434,2.096986e-06,2.8338768e-06,0.005258648,0.00066958,0.09837173,0.001969648,0.005601584,0.040580355,0.005060026,0.04516018,1.6270146e-06,8.83877e-07,0.005839598,0.000838115,0.002565101,-0.000256877,-0.001267414,0.000294942,0.000226581,0.003567848,-1.31E-07,-1.65E-07,-4.53E-05,-2.07E-05
-26.905,32.324722,112.265,316.3,20,0.1549339,0.001317091,0.011242367,0.05362229,0.009527702,0.07922436,5.3775716e-06,8.4439425e-06,0.005354879,0.000745256,0.21200275,0.003178513,0.019934168,0.08592963,0.012275079,0.09068532,2.3081616e-06,3.33113e-06,0.006219158,0.000856288,0.005570695,-0.000972839,-0.001214557,0.004095044,-0.000537146,0.004200213,-2.36E-07,-2.70E-07,-0.000223087,-3.92E-06
-28.141944,26.417778,187.848,459,20,0.075275995,0.001945797,0.003532049,0.0260412,0.004072848,0.039683983,4.0596483e-06,5.0724925e-06,0.005373401,0.000586479,0.047511607,0.004500594,0.000823196,0.02357619,0.001326931,0.017284721,2.4940762e-06,2.9640064e-06,0.005627437,0.000583075,0.01609806,-0.0008626,0.000263445,0.007300161,0.000653754,0.008743173,6.582709e-07,1.2196078e-06,-0.000221494,2.1525135e-05
-31.000833,26.353056,234.289,538,20,0.069487534,0.002654258,0.006427821,0.025699696,0.003354489,0.031351395,3.6426459e-06,3.9531083e-06,0.005493097,0.000544077,0.028484508,0.004762627,0.000865854,0.011266626,0.000984773,0.01060468,2.3619202e-06,2.491231e-06,0.005644256,0.000535144,0.019131124,-0.002053157,0.000877813,0.010631579,0.000724653,0.008950347,8.3402233e-07,1.5759645e-06,-0.000195291,2.855272e-05
-30.679722,26.7125,83.852,173.9,21,0.087130435,0.002040964,0.006262541,0.041911095,0.003470168,0.033445537,6.8096e-06,1.09257935e-05,0.005477488,0.000534672,0.046668947,0.004171766,0.000911995,0.027854523,0.001079372,0.012651503,4.7084977e-06,8.1125745e-06,0.005640485,0.000523508,0.022094153,-0.001219571,0.000648398,0.012931235,0.000813333,0.008920653,6.53451e-07,1.5366322e-06,-0.000252339,2.899766e-05
-30.534167,24.961944,298.143,698,20,0.055717625,0.003962591,0.006438579,0.015844418,0.003050443,0.026421607,2.0886778e-06,1.7855496e-06,0.005502972,0.000531649,0.047962278,0.013311045,0.001612371,0.011507998,0.002489727,0.019041136,1.2736587e-06,5.67463e-07,0.006250741,0.000632076,0.006237377,-0.002613306,0.000741512,0.003687693,0.000317939,0.004103521,2.7207773e-07,5.342381e-07,-0.000226852,1.6802805e-05
-23.658056,31.05,106.081,513,20,0.11651823,0.001584729,0.005410027,0.037718896,0.008691365,0.06311312,2.7945287e-06,4.162089e-06,0.005354988,0.000745656,0.11606262,0.000947665,0.006217789,0.043561436,0.006962074,0.058373697,3.2307275e-06,5.5980568e-06,0.005302729,0.000713152,0.006192513,0.000279286,-0.001726653,0.00011877,0.000569207,0.006951857,-7.11E-08,-1.38E-07,-0.000130499,1.9688567e-05
-23.838611,31.640833,184.198,539,20,0.12479128,0.001823203,0.007916436,0.038383763,0.009531643,0.06713621,2.5054967e-06,3.5494954e-06,0.005367831,0.000763731,0.19208099,0.001918859,0.010001278,0.02406466,0.028861403,0.12723479,3.280893e-06,1.6795443e-06,0.006094541,0.000902372,-0.004542172,-0.000158506,-0.003181338,-0.004647411,0.000109136,0.003335968,-3.12E-07,-8.63E-07,-0.000259429,1.3500103e-05
-24.058889,31.237222,178.602,570,20,0.12479128,0.001823203,0.007916436,0.038383763,0.009531643,0.06713621,2.5054967e-06,3.5494954e-06,0.005367831,0.000763731,0.12467126,0.001092088,0.008945905,0.046464607,0.00739945,0.06076914,2.9901898e-06,5.0584863e-06,0.005318496,0.00072487,0.003954209,0.000314584,-0.002692112,-0.001126099,0.000751053,0.006706834,-8.20E-08,-2.54E-07,-0.000135374,1.9555446e-05
-29.7775,29.470833,24.548,75.9,20,0.12703833,0.006855913,0.002146555,0.0321346,0.012389793,0.073511384,2.1111164e-06,2.73364e-06,0.005988351,0.000822055,0.14929137,0.00367941,0.002286691,0.032736696,0.016271222,0.09431741,2.371612e-06,2.6945588e-06,0.005725553,0.00069131,0.020509727,0.002020703,-0.000592523,0.002746752,0.002742491,0.013592299,-2.65E-07,-4.66E-08,-7.64E-05,9.156548e-05
-29.987778,29.851667,41.27,106.4,20,0.20329866,0.007838856,0.006778976,0.055337816,0.015650906,0.11769196,3.2443713e-06,4.324954e-06,0.006066412,0.000964466,0.19084115,0.003697639,0.006150972,0.052616287,0.011934024,0.11644207,4.3735736e-06,5.740057e-06,0.005616676,0.000767761,-0.009552598,0.002593787,-0.001568182,-0.007187814,0.000931769,-0.004322209,-1.19E-07,3.4292088e-07,-0.000133062,4.3718726e-05
-24.69514,27.40906,216.399,910,20,0.076484725,0.002821236,0.001377258,0.0202284,0.008214276,0.04384354,2.8182549e-06,4.797869e-06,0.005996293,0.000937801,0.20017138,0.003988606,0.001181701,0.044039316,0.026382277,0.12457963,3.870581e-06,6.844787e-06,0.006033146,0.001019472,-0.029050976,-0.00051832,-0.000576395,-0.018948402,0.000655359,-0.009663232,6.04623e-08,3.6813162e-07,-0.000104108,8.7530934e-05
-24.99328,30.81444,49.1,126,20,0.13225318,0.002068079,0.005837619,0.035022296,0.013916329,0.07540892,2.1335572e-06,3.1752509e-06,0.006008274,0.00096313,0.18653071,0.00367139,0.005078112,0.053165525,0.018936396,0.10567922,2.152272e-06,3.3906463e-06,0.006062476,0.000967617,0,0,0,0,0,0,0,0,0,0
-30.733889,29.828333,44.125,120.6,20,0.13171095,0.004255323,0.016589582,0.04352075,0.006400112,0.060945224,2.3126313e-06,3.2068085e-06,0.006296847,0.000809851,0.31181479,0.006724287,0.010181971,0.07657802,0.026759777,0.19157074,3.7050604e-06,5.1037264e-06,0.005856982,0.000910089,-0.025478154,-0.000978155,-0.000215277,-0.003906447,-0.00321644,-0.017161828,-3.58E-07,1.8722017e-07,7.6265074e-05,5.1681942e-05
-25.127778,27.628889,200.743,688,39,0.084185824,0.001447833,0.000637861,0.046397585,0.003047003,0.032655563,3.298363e-06,5.9719596e-06,0.005840621,0.000912789,0.14587641,0.00149427,0.001429405,0.042486332,0.010920746,0.08954567,5.982015e-06,1.04736055e-05,0.005737084,0.000888351,-0.042777017,-6.00E-05,-0.000604097,-0.024539147,-0.000848722,-0.016725149,-2.89E-07,5.808597e-07,-8.26E-07,0.000109055
-25.20639,27.558,173.757,814,20,0.084185824,0.001447833,0.000637861,0.046397585,0.003047003,0.032655563,3.298363e-06,5.9719596e-06,0.005840621,0.000912789,0.21998277,0.004314036,0.00103777,0.053125545,0.024698166,0.1368073,4.644936e-06,8.167061e-06,0.006037446,0.001031012,-0.052439317,-7.39E-05,-0.000855559,-0.030500036,-0.001094655,-0.019915238,-9.95E-08,7.4744e-07,-1.65E-05,0.00013795
-24.768889,31.39,62.252,214.6,20,0.14758109,0.002697437,0.008809542,0.07176803,0.007024685,0.057281535,1.8459655e-06,2.8609875e-06,0.005885746,0.000913574,0.22516666,0.002586609,0.019250812,0.051987417,0.021811215,0.12953073,2.523243e-06,3.8611975e-06,0.005970439,0.001001984,0,0,0,0,0,0,0,0,0,0
-24.9675,31.516667,50.496,136.5,20,0.14758109,0.002697437,0.008809542,0.07176803,0.007024685,0.057281535,1.8459655e-06,2.8609875e-06,0.005885746,0.000913574,0.14554575,0.001283185,0.011275467,0.070750535,0.00556302,0.056673564,1.867861e-06,1.4631541e-06,0.005627261,0.000614883,0,0,0,0,0,0,0,0,0,0
-27.937778,31.209444,74.549,361,20,0.17395686,0.004293925,0.010594936,0.093399,0.007114002,0.0585551,2.4963806e-06,5.281251e-06,0.005926323,0.000906015,0.24895015,0.003773419,0.017641323,0.06635899,0.021882925,0.13929355,3.6727215e-06,6.210635e-06,0.006031506,0.00098223,0.012834549,0.001378053,0.000547771,0.003219523,0.001458922,0.006230392,1.9585445e-07,1.7781158e-06,2.638204e-05,0.000140505
-28.404444,30.013056,53.119,376,20,0.10118505,0.00417675,0.003200164,0.055128817,0.003818028,0.0348611,3.0365131e-06,5.2599107e-06,0.005875845,0.000852172,0.19685082,0.004775511,0.006697481,0.050214574,0.018735353,0.11642777,4.5643765e-06,6.630798e-06,0.006005098,0.000926991,-0.02931489,0.001553043,0.000572096,-0.020086225,-0.000406732,-0.010947235,1.8274181e-07,1.4222032e-06,-1.82E-05,0.000155305
-30.398056,30.601944,54.761,367,20,0.17277695,0.009086839,0.025484493,0.06692524,0.006695238,0.06458525,2.2818253e-06,4.121338e-06,0.00594858,0.000874306,0.27852428,0.008814046,0.027066188,0.069638684,0.01997635,0.15302885,3.5722996e-06,4.750534e-06,0.006182123,0.000993398,0.006289825,0.003222345,0.004767332,-0.008912526,0.001208063,0.006004736,-3.24E-08,9.414796e-07,-3.17E-05,0.000150247
-28.141944,26.417778,193.702,565,20,0.024615038,0.008515312,0.000421674,0.00743888,0.001010862,0.007228259,1.4431748e-06,1.8697237e-06,0.005816284,0.000801841,0.021765742,0.004326826,0.000706729,0.006392724,0.001450667,0.008888666,2.1327023e-06,2.4563572e-06,0.006116843,0.000761532,-0.014169361,0.003705836,-0.000194861,-0.012407182,-0.000205025,-0.00506821,-3.79E-07,-4.37E-07,-5.81E-05,0.00010392
-28.1175,26.719444,192.344,1393,65,0.027766068,0.00685162,0.000424893,0.009846237,0.001229628,0.009413708,1.8432916e-06,2.3690327e-06,0.005819693,0.000806049,0.023813132,0.003368324,0.000741687,0.00792779,0.001532689,0.010242578,2.3283055e-06,2.7198305e-06,0.006114503,0.000762371,-0.021020144,0.002903846,-0.000173575,-0.016943598,-0.000268816,-0.00653805,-2.39E-07,-2.58E-07,-5.99E-05,0.000107092
-27.671111,27.236944,164.311,414,20,0.028520752,0.00493656,0.000390267,0.012654405,0.001135049,0.009404343,2.3329171e-06,3.39063e-06,0.005817541,0.000830237,0.027748499,0.003059006,0.00070674,0.0089662,0.001946276,0.013070297,2.7388342e-06,3.3640947e-06,0.006079868,0.000796538,-0.039250772,0.00156424,-0.00040526,-0.027860034,-0.000708186,-0.011841586,-1.78E-07,-2.25E-07,-7.16E-05,0.00010489
-28.058889,30.373611,114.022,422,76,0.13357481,0.004414558,0.006507238,0.066119105,0.00612994,0.05040392,2.6960274e-06,4.672501e-06,0.005894088,0.000879183,0.1872265,0.00705069,0.006342252,0.059159674,0.015008017,0.09966599,3.397332e-06,6.001691e-06,0.006071212,0.000964283,-0.011383534,0.001174347,0.000261542,-0.012864605,0.001040425,-0.000995297,8.6352884e-08,9.483458e-07,2.9361341e-05,0.000126005
-27.363611,31.783333,331.103,794,20,0.1350213,0.002780094,0.011171337,0.072765335,0.005141834,0.043162685,1.9070139e-06,2.112761e-06,0.005708349,0.000629253,0.113881245,0.002402221,0.006459772,0.059971772,0.005156928,0.03989049,2.1353221e-06,2.571148e-06,0.005940366,0.000739289,-0.012825593,0.000714538,-0.001120698,-0.006658107,0.000160737,-0.005922113,-5.68E-08,4.3985324e-07,-5.69E-05,9.223993e-06
