Latitude,Longitude,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,sw_layer1,sw_layer2,sw_layer3,sw_layer4,sw_total,sw_surface_ratio
-29.1825,23.575556,95.478,280.8,20,0.13833618,0.15597814,0.15361626,0.15093231,0.5988629,0.2309977
-31.031389,28.883333,38.693,95.6,20,0.23252869,0.2115125,0.22363885,0.22496796,0.892648,0.26049286
-30.86013889,29.07125,61.148,154.2,83,0.21788025,0.19727606,0.21629937,0.20893097,0.8403866,0.2592616
-30.77586667,29.03221667,70.3,169.5,43,0.259346,0.24634069,0.27384788,0.27230835,1.0518429,0.24656321
-28.308889,31.9025,155.105,367,20,0.29335022,0.2917661,0.28346854,0.2892685,1.1578534,0.25335675
-27.671111,27.236944,105.752,292.5,20,0.21443939,0.27733755,0.2786529,0.27378845,1.0442183,0.2053586
-27.573056,24.746389,152.354,661,58,0.11815643,0.15213156,0.15136409,0.15240479,0.57405686,0.20582668
-34.039722,22.133333,10.39,158.7,20,,,,,,
-27.902778,24.615556,188.556,1082,24,0.111846924,0.14806509,0.15086055,0.15135193,0.5621245,0.19897145
-34.02861,22.22222,25.806,499,20,0.28194427,0.28460836,0.25224757,0.1695404,0.9883406,0.28527007
-34.02861,22.22222,28.396,253.7,10,0.21484831,0.20247956,0.20670186,0.16947937,0.7935091,0.27075684
-34.02861,22.22222,158.384,415,10,0.2581955,0.25805545,0.23501545,0.16944885,0.9207153,0.28042895
-34.02861,22.22222,8.352,191.2,10,0.29523152,0.26302984,0.19111593,0.16742706,0.9168044,0.32202202
-34.02861,22.22222,352.55,349.6,66,0.2524414,0.23419295,0.18987688,0.16763306,0.84414434,0.29904968
-34.02861,22.22222,13.324,218.2,14,0.26335144,0.24510145,0.18908648,0.1677475,0.8652869,0.30435124
-34.02861,22.22222,14.352,225.3,10,0.2524414,0.23419295,0.18987688,0.16763306,0.84414434,0.29904968
-34.02861,22.22222,118.76,717,10,0.27457732,0.25662944,0.18649858,0.16788483,0.88559014,0.31004974
-34.02861,22.22222,114.819,256.7,10,0.20445557,0.17423557,0.18230395,0.16843414,0.72942924,0.2802949
-34.02861,22.22222,12.548,224.9,20,0.24030602,0.21267399,0.19940288,0.16705322,0.81943613,0.29325742
-34.02861,22.22222,13.659,207.7,20,0.20595399,0.20332652,0.20742135,0.16784668,0.7845485,0.26251242
-34.02861,22.22222,13.101,223.1,20,0.30017856,0.29189312,0.20460612,0.16693878,0.96361655,0.31151214
-34.02861,22.22222,13.422,249.3,20,0.20211487,0.20158543,0.22315228,0.17063904,0.7974916,0.2534379
-34.02861,22.22222,10,261.8,20,0.27207488,0.25451338,0.1848066,0.16596222,0.87735707,0.310107
-34.405833,19.600556,60.23,911,10,0.25923017,0.24392962,0.25301164,0.16693878,0.9231102,0.28082225
-34.405833,19.600556,65.572,911,14,0.35206604,0.34151107,0.2141765,0.16444397,1.0721976,0.328359
-34.405833,19.600556,95.538,1339,10,0.16238403,0.15573916,0.16748431,0.16844177,0.6540493,0.24827453
-34.405833,19.600556,88.362,1339,20,0.16238403,0.15573916,0.16748431,0.16844177,0.6540493,0.24827453
-34.329722,18.990278,8.669,201.9,10,0.35908055,0.3543596,0.25855428,0.24127197,1.2132664,0.29596162
-34.329722,18.990278,5,148.9,14,0.26146364,0.25002936,0.17501485,0.24035645,0.92686427,0.28209454
-34.329722,18.990278,17.082,160.2,10,0.15413342,0.14438616,0.17134258,0.24284363,0.7127058,0.21626484
-34.329722,18.990278,5,126.1,10,0.18812713,0.23206972,0.30202442,0.28826904,1.0104903,0.18617393
-34.329722,18.990278,5,145.6,10,0.28053743,0.30282253,0.31696582,0.33377838,1.2341042,0.22732052
-34.329722,18.990278,5,172,13,0.3521198,0.35849258,0.37824053,0.33459473,1.4234476,0.24737094
-34.329722,18.990278,5.864,160.1,11,0.36128235,0.35602522,0.26330522,0.26055145,1.2411642,0.29108322
-34.329722,18.990278,5,153.1,12,0.13963623,0.15175171,0.2153606,0.2785263,0.78527486,0.17781806
-34.329722,18.990278,10,118.7,20,0.14000863,0.15029481,0.2026237,0.2998581,0.7927852,0.17660326
-27.602222,29.942778,69.03,172.8,20,0.23959512,0.2465091,0.2500938,0.16989899,0.906097,0.26442516
-28.735556,29.820556,43.627,102.6,20,0.18064423,0.19189131,0.18025948,0.15005493,0.7028499,0.25701642
-26.510278,28.351389,176.574,668,137,0.2604553,0.23843825,0.16945626,0.17412567,0.8424755,0.3091544
-26.73806,27.59194,116.73,790,27,0.23091431,0.21286452,0.160774,0.16204071,0.7665935,0.30122092
-27.671111,27.236944,108.706,291.8,20,0.2585022,0.30746138,0.2798078,0.27383423,1.1196055,0.23088664
-25.127778,27.628889,189.814,603,148,0.13082886,0.15190561,0.15301652,0.1558609,0.59161186,0.2211393
-25.20639,27.558,186.454,860,20,0.11768341,0.1512266,0.15265794,0.15491486,0.5764828,0.20414002
-24.69514,27.40906,237.203,1010,161,0.11014557,0.1505018,0.15902086,0.16670227,0.58637047,0.18784264
-27.169444,29.233889,171.649,369,20,0.28499603,0.30723244,0.2898497,0.29190063,1.1739788,0.2427606
-27.802778,28.768333,139.089,324.95,20,0.28458405,0.31823403,0.30367416,0.28874207,1.1952343,0.23809877
-27.398611,26.614722,166.93,436,20,0.11099243,0.15104349,0.15122361,0.15104675,0.56430626,0.19668794
-34.031944,22.053333,22.483,345.7,20,0.19107056,0.1965452,0.15973802,0.15961456,0.7069683,0.2702671
-34.039722,22.133333,19.675,291.5,20,,,,,,
-28.338333,31.373611,119.631,328,126,0.27685547,0.29240853,0.28698105,0.30908966,1.1653347,0.23757572
-28.068333,31.55,81.008,232.4,22,0.2220993,0.25995308,0.26481766,0.27041626,1.0172863,0.21832506
-27.4,26.624722,184.561,470,26,0.1274414,0.17474039,0.17485185,0.15631104,0.63334465,0.20121935
-27.01011111,26.69808333,142.598,764,20,0.15928498,0.15247163,0.15194845,0.15144348,0.61514854,0.258937
-29.641944,30.6875,34.1,108,5,0.24628296,0.2557355,0.25747824,0.2644806,1.0239773,0.24051581
-24.39619444,27.08983333,204.09,856,75,0.11443939,0.1454297,0.15086508,0.15328217,0.56401634,0.20290048
-28.75,30.442778,65.352,164.3,20,0.10233154,0.1339322,0.13807058,0.13350677,0.5078411,0.20150267
-27.02314,28.59389,158.072,391,83,0.21436158,0.2420331,0.24467611,0.24452972,0.9456005,0.22669335
-26.648056,27.089444,240.305,700,20,0.16416779,0.15336427,0.15342093,0.15402985,0.62498283,0.26267526
-26.970278,27.211111,130.53,756,20,0.17857209,0.15480623,0.1528945,0.15332031,0.6395931,0.27919593
-26.880278,26.965,236.627,807,178,0.17548981,0.15403566,0.15258932,0.1526947,0.6348095,0.2764444
-27.4275,28.525833,32.389,103.8,20,0.29746094,0.28912935,0.28997946,0.28621674,1.1627865,0.25581712
-27.3,28.586944,117.907,300.1,20,0.291037,0.28571138,0.28566885,0.2841034,1.1465206,0.25384346
-26.98472222,26.63227778,265.595,1195,148,0.15928498,0.15247163,0.15194845,0.15144348,0.61514854,0.258937
-33.870833,20.003333,173.971,667,113,0.14471537,0.15065917,0.15304127,0.15312958,0.6015454,0.24057224
-33.870833,20.003333,185.276,667,81,0.14125521,0.15028992,0.15540181,0.15322876,0.60017574,0.23535603
-34.005833,22.351111,25.426,704,20,0.34015504,0.33132753,0.24259329,0.17727661,1.0913525,0.31168184
-33.870833,20.003333,214.169,667,42,0.27296907,0.244994,0.2055904,0.15357971,0.87713313,0.31120563
-33.870833,20.003333,246.65,667,57,0.31818828,0.31203347,0.20447347,0.15305328,0.9877485,0.32213458
-33.870833,20.003333,173.559,667,65,0.21598174,0.18834417,0.15272176,0.1529541,0.71000177,0.30419844
-33.870833,20.003333,200.178,125.9,42,0.23028564,0.18930769,0.15369372,0.15343475,0.7267218,0.31688234
-33.870833,20.003333,272.421,125.9,158,0.14666294,0.17547129,0.17333329,0.15331268,0.6487802,0.22605915
-33.870833,20.003333,303.39,125.9,86,0.23767547,0.23941463,0.17048143,0.15333557,0.80090714,0.29675746
-33.870833,20.003333,251.113,125.9,36,0.2855606,0.26340133,0.16109881,0.15338898,0.8634497,0.33072022
-33.870833,20.003333,205.276,125.9,137,0.15487976,0.15284275,0.15576129,0.1535492,0.617033,0.25100684
-33.870833,20.003333,272.033,420.52,83,0.17578125,0.16055161,0.15736945,0.15298462,0.6466869,0.27181774
-33.870833,20.003333,264.032,420.52,103,0.17578125,0.16055161,0.15736945,0.15298462,0.6466869,0.27181774
-33.870833,20.003333,272.481,420.52,20,0.24568939,0.22867137,0.16146493,0.15306854,0.78889424,0.31143475
-33.870833,20.003333,270.801,1085,145,0.21584325,0.20581828,0.16070658,0.15309906,0.7354672,0.29347733
-33.870833,20.003333,178.015,1085,100,0.14712831,0.15598145,0.16742048,0.15319824,0.6237285,0.2358848
-29.161667,30.629722,64.818,154.1,72,0.21750641,0.21655245,0.21685629,0.19935608,0.8502712,0.25580797
-33.870833,20.003333,285.7,1085,167,0.18605499,0.15888517,0.15119293,0.15258789,0.648721,0.28680235
-26.619444,27.980833,131.687,957,20,0.15309143,0.15350313,0.15414266,0.1626358,0.62337303,0.24558519
-27.573056,24.746389,172.405,476,20,0.14618683,0.16257448,0.15196066,0.15276337,0.61348534,0.23828864
-28.376944,24.303056,199.708,1413,20,0.16357422,0.1689908,0.15112905,0.15090942,0.6346035,0.25775772
-34.02861,22.22222,24.352,341.5,20,0.31642914,0.2954633,0.22974996,0.16633606,1.0079784,0.31392422
-28.308889,31.9025,125.323,359,20,0.31304932,0.3040311,0.27998188,0.28974152,1.1868038,0.2637749
-27.902778,24.615556,169.219,1016,20,0.11519165,0.15461552,0.15117942,0.15153503,0.5725216,0.20120017
-28.058889,30.373611,79.533,315.1,128,0.16603088,0.15570974,0.15436244,0.15306091,0.629164,0.26389086
-29.161667,23.696389,92.236,222.7,20,0.068603516,0.14044955,0.1564896,0.15826416,0.5238068,0.13097078
-24.058889,31.237222,140.954,433,20,0.12501526,0.1494675,0.15139316,0.1554718,0.5813477,0.2150435
-25.49037,30.6986,95.532,449,20,0.28595734,0.27014163,0.22218631,0.2820053,1.0602906,0.2696969
-24.99328,30.81444,38.83,102.7,21,0.4172821,0.41097263,0.35689092,0.42118073,1.6063263,0.25977403
-26.648056,27.089444,235.493,703,20,0.19178009,0.18590549,0.15179752,0.1535492,0.6830323,0.28077707
-26.970278,27.211111,124.134,778,20,0.1924057,0.17480472,0.15130924,0.15299988,0.6715195,0.28652245
-26.880278,26.965,241.943,833,178,0.18782806,0.16824344,0.15116428,0.15245056,0.6596863,0.28472286
-29.160278,26.573333,168.442,540,193,0.10543823,0.13291171,0.13592075,0.13716125,0.51143193,0.20616238
-31.396,29.2651,72.603,163.1,20,0.2703476,0.21897891,0.18017887,0.21270752,0.8822129,0.30644223
-31.554722,29.245556,74.21,216.1,20,0.28985596,0.24063113,0.19629215,0.23394012,0.96071935,0.30170688
-33.818056,19.694722,22.327,271.3,20,0.15384674,0.16117099,0.2009537,0.15916443,0.67513585,0.22787489
-32.502778,19.535833,12.893,106.7,20,0.020332336,0.13169864,0.14277957,0.08452606,0.3793366,0.05359958
-25.447222,30.711667,65.62,150.3,20,0.28595734,0.27014163,0.22218631,0.2820053,1.0602906,0.2696969
-33.818056,19.694722,5,109.8,44,0.15817566,0.15367435,0.1572948,0.15801239,0.6271572,0.25221014
-28.7115,24.07288889,152.201,672,32,0.113163754,0.14298405,0.15036786,0.15073395,0.5572496,0.20307516
-27.01011111,26.69808333,132.049,760,20,0.12923126,0.15380253,0.15103924,0.1512909,0.5853639,0.22077042
-25.81048333,27.90955222,141.519,626,100,0.19048767,0.16937412,0.15233624,0.15505981,0.66725785,0.2854779
-25.99136,27.84208,114.793,458,112,0.19126587,0.16446842,0.15192425,0.15940857,0.6670671,0.28672615
-25.681111,31.783333,165.326,608,20,0.14246826,0.14914097,0.13851178,0.14310455,0.57322556,0.24853744
-25.67386,31.57527,32.614,141.6,29,0.19325714,0.1932999,0.15042889,0.17232513,0.70931107,0.27245712
-25.513889,31.224444,68.144,265.7,31,0.1866806,0.17495884,0.15174878,0.16766357,0.6810518,0.2741059
-24.768889,31.39,45.655,160.1,20,0.14764099,0.15684666,0.15120709,0.15705872,0.61275345,0.24094641
-24.9675,31.516667,42.936,118.4,20,0.13499908,0.15247501,0.15103924,0.1543045,0.59281784,0.227724
-27.363611,31.783333,217.003,564,40,0.23618774,0.23281254,0.22707379,0.23272705,0.9288011,0.25429285
-26.73806,27.59194,121.625,799,20,0.18967895,0.17883457,0.15848553,0.15996552,0.6869646,0.27611127
-26.45,28.085833,134.688,958,144,0.22338562,0.18336643,0.1533128,0.1644516,0.72451645,0.3083233
-26.98472222,26.63227778,286.972,1301,148,0.12923126,0.15380253,0.15103924,0.1512909,0.5853639,0.22077042
-28.69485,28.23487,141.975,318,20,0.13533477,0.13909306,0.14195263,0.16649628,0.58287674,0.2321838
-29.615556,27.065278,119.527,306.4,23,0.09971313,0.13156284,0.13518536,0.14238739,0.5088487,0.19595791
-28.883333,27.89,62.113,234,20,0.1240509,0.13656773,0.14506543,0.17080688,0.57649094,0.21518236
-29.1825,23.575556,93.491,237.4,20,0.120976254,0.14596714,0.15090191,0.1509018,0.5687471,0.21270621
-30.570833,29.150556,74.754,158.8,20,0.26626283,0.24841465,0.19521344,0.2181015,0.9279924,0.2869232
-31.104278,29.399722,83.745,194.9,20,0.23260956,0.2250687,0.16564953,0.16867065,0.79199845,0.29369915
-34.075556,20.145556,10.05,261.5,20,0.16375427,0.15425266,0.16793835,0.15440369,0.640349,0.2557262
-32.595833,19.009444,10,76.3,20,0.1371582,0.15098728,0.17096722,0.20721436,0.66632706,0.20584184
-34.075556,20.145556,42.839,53.4,30,0.27159882,0.26310247,0.21590264,0.15416718,0.9047711,0.3001848
-32.595833,19.009444,5,69.9,10,0.1732422,0.17567599,0.22156392,0.21044159,0.7809237,0.22184238
-32.595833,19.009444,17.718,67.6,10,0.2670294,0.22943442,0.1555132,0.20051575,0.8524928,0.31323326
-32.595833,19.009444,10.744,93.4,15,0.24168853,0.2599476,0.28142658,0.20514679,0.9882095,0.24457191
-32.595833,19.009444,8.526,78.4,10,0.35576305,0.34841806,0.27055928,0.19948578,1.1742262,0.30297634
-32.595833,19.009444,11.149,70.25,12,0.36769867,0.3683284,0.32971606,0.20127106,1.2670141,0.2902086
-32.595833,19.009444,10,95.7,20,0.22927856,0.24067205,0.25450736,0.21240997,0.93686795,0.24472854
-22.225556,29.990556,129.6,1120,50,0.18975228,0.23922303,0.23241648,0.15494537,0.81633717,0.23244323
-26.510278,28.351389,180.985,698,137,0.24177712,0.21802858,0.21349558,0.17637634,0.8496776,0.28455126
-33.08883333,19.21878333,11.518,59,20,0.1302948,0.1544269,0.19508746,0.22682953,0.7066387,0.18438646
-33.08883333,19.21878333,10,61,20,0.16804504,0.210486,0.27618963,0.23145294,0.8861736,0.18962972
-27.671111,27.236944,136.506,349,20,0.25497597,0.27984956,0.28006205,0.27387238,1.08876,0.23418912
-30.568333,29.422778,85.945,230.6,20,0.3440644,0.34332612,0.2934974,0.23963928,1.2205273,0.28189796
-31.396,29.2651,84.464,182.2,20,0.31690377,0.3064609,0.20974955,0.22537231,1.0584866,0.299393
-25.127778,27.628889,193.725,674,148,0.15899658,0.15931879,0.16666532,0.15666962,0.6416503,0.2477928
-25.20639,27.558,180.36,806,40,0.14562988,0.16108118,0.16366696,0.15567017,0.6260482,0.2326173
-24.69514,27.40906,201.304,852,173,0.14141083,0.16748987,0.17410398,0.16873932,0.651744,0.21697262
-27.935,26.126667,167.192,1256.5,20,0.14652252,0.1519488,0.15172696,0.15163422,0.6018325,0.24346022
-28.1175,26.719444,195.033,1445,65,0.13587189,0.13950525,0.1384747,0.13726807,0.5511199,0.24653734
-27.398611,26.614722,162.972,725,20,0.14714813,0.15136133,0.15135312,0.15112305,0.60098565,0.24484426
-30.160091,27.40124,104.234,228.4,20,0.21805573,0.2275561,0.2036221,0.19203949,0.8412734,0.2591969
-30.336111,27.359444,106.611,232.9,20,0.21926117,0.23610865,0.2124188,0.20510101,0.87288964,0.25118974
-31.104278,29.399722,88.122,204,20,0.3197174,0.31623253,0.23960233,0.17317963,1.0487319,0.30486068
-34.031944,22.053333,15.687,323,20,0.22685242,0.20092951,0.1566937,0.16001129,0.7444869,0.30470932
-34.039722,22.133333,13.624,272.9,20,,,,,,
-34.02861,22.22222,56.332,1442,20,0.27069092,0.23938166,0.18387723,0.16648102,0.86043084,0.31459892
-28.338333,31.373611,148.889,331,20,0.384346,0.38282952,0.30693936,0.31250763,1.3866225,0.27718124
-28.068333,31.55,90.031,237.1,22,0.3631897,0.3774813,0.27874875,0.27282715,1.2922469,0.28105265
-27.4,26.624722,144.647,785,26,0.16853333,0.17535578,0.17501187,0.15634155,0.67524254,0.24958894
-30.830556,26.921389,141.969,292.7,20,0.21877746,0.1906616,0.14373901,0.15222168,0.70539975,0.31014633
-24.670833,28.560833,12.844,59.2,20,0.19568329,0.17013852,0.17817047,0.17308044,0.7170727,0.27289143
-24.39619444,27.08983333,173.062,739,83,0.16736297,0.15931241,0.15125397,0.153862,0.63179135,0.26490185
-28.75,30.442778,107.805,276.8,20,0.2080658,0.17656247,0.1444638,0.1335907,0.6626828,0.31397447
-29.161667,30.629722,84.267,180.2,20,0.3181427,0.3067581,0.22785309,0.20083618,1.05359,0.30196035
-27.802778,28.768333,121.41,306.2,94,0.4098099,0.38141173,0.29333618,0.2890091,1.3735669,0.29835433
-31.000833,26.353056,271.668,614,176,0.18955688,0.17517392,0.13798645,0.13948059,0.64219785,0.29516852
-30.679722,26.7125,112.601,243.1,24,0.20905761,0.18420713,0.14219025,0.1513977,0.6868527,0.30436993
-30.570833,29.150556,96.223,200.1,20,0.35794526,0.35543364,0.31585816,0.22279358,1.2520306,0.28589156
-28.058889,30.373611,94.136,204.9,20,0.23267059,0.21157376,0.1681607,0.15398407,0.76638913,0.3035929
-28.760833,17.730278,94.769,243.75,20,0.009837342,0.050915364,0.09656502,0.08968353,0.24700126,0.039826933
-32.502778,19.535833,10,80.8,20,0.023881525,0.13555768,0.14674477,0.083732605,0.3899166,0.061247617
-27.273889,28.49,41.118,106.4,20,0.35144347,0.34213698,0.28908515,0.28334808,1.2660136,0.2775983
-27.573056,24.746389,170.455,461,20,0.15973206,0.16809523,0.15254189,0.1530075,0.63337666,0.25219086
-28.376944,24.303056,213.813,1468,20,0.13367768,0.1560713,0.15119149,0.1509552,0.59189564,0.2258463
-31.031389,28.883333,59.826,138.3,43,0.31943053,0.33117354,0.3207624,0.22623444,1.1976008,0.26672515
-30.86013889,29.07125,114.663,235.6,20,0.32068175,0.3316008,0.307472,0.21039581,1.1701503,0.27405155
-30.77586667,29.03221667,145.772,286.6,20,0.36851805,0.38322127,0.37489295,0.27448273,1.401115,0.26301754
-32.502778,19.535833,10,121.3,20,0.042437747,0.15521824,0.14340506,0.084365845,0.4254269,0.09975309
-27.902778,24.615556,182.441,1137,24,0.11115265,0.15016611,0.15104814,0.15163422,0.5640011,0.19707844
-31.554722,29.245556,77.221,232.2,20,0.20730591,0.22456034,0.25674576,0.24446106,0.93307304,0.2221752
-25.99136,27.84208,89.338,445,20,0.14116211,0.15131962,0.1527053,0.16090393,0.60609096,0.23290543
-31.5653,18.3306,238.253,990,23,0.14308989,0.12604086,0.060611155,0.059753414,0.38949534,0.3673716
-31.5653,18.3306,285.179,990,78,0.05697632,0.07493449,0.06895009,0.059738155,0.26059905,0.2186351
-31.5653,18.3306,203.387,990,11,0.054158,0.059153747,0.061857805,0.05969238,0.23486194,0.23059405
-26.970278,27.211111,129.44,768,20,0.14756317,0.15589726,0.1522399,0.15325928,0.6089596,0.24231973
-26.880278,26.965,246.169,813,101,0.14582367,0.15374577,0.15197287,0.15264893,0.60419124,0.2413531
-26.73806,27.59194,112.382,755,20,0.14490815,0.15250218,0.15417014,0.16137695,0.6129574,0.23640779
-26.45,28.085833,128.534,873,29,0.14541931,0.15339482,0.15467368,0.16655731,0.6200451,0.23452982
-33.818056,19.694722,26.611,461,20,0.29708403,0.295004,0.23543845,0.15766144,0.98518795,0.3015503
-31.5653,18.3306,151.78,859,16,0.05697632,0.07493449,0.06895009,0.059738155,0.26059905,0.2186351
-27.01011111,26.69808333,136.072,839,20,0.16742706,0.1850614,0.15201409,0.1513977,0.65590024,0.2552626
-25.73411,27.21422,10,30.58,20,0.19441986,0.18764013,0.15182336,0.15317535,0.6870587,0.28297374
-27.363611,31.783333,307.165,719,56,0.22393036,0.23334783,0.22846825,0.23408508,0.9198315,0.24344689
-26.861111,28.884722,146.031,585,20,0.25949097,0.27363867,0.27124625,0.27348328,1.0778592,0.24074642
-31.5653,18.3306,97.056,470,162,0.07422306,0.06699256,0.059200644,0.059608456,0.26002473,0.28544503
-27.00222,28.76528,133.413,374,20,0.28816986,0.28085607,0.27386314,0.27788544,1.1207745,0.2571165
-27.02314,28.59389,151.916,414,20,0.2417984,0.24846166,0.24146874,0.24411774,0.9758465,0.24778298
-31.5653,18.3306,235.889,188.1,49,0.050186157,0.059593532,0.05912403,0.05928039,0.2281841,0.21993616
-31.5653,18.3306,218.563,188.1,41,0.06793217,0.07765971,0.058976226,0.05932617,0.2638943,0.25742093
-31.5653,18.3306,187.373,188.1,20,0.074601874,0.06755671,0.059109025,0.059379574,0.26064718,0.28621674
-26.648056,27.089444,238.515,709,20,0.18845367,0.1818952,0.15221246,0.15383148,0.6763928,0.27861533
-26.98472222,26.63227778,159.362,1345,148,0.16742706,0.1850614,0.15201409,0.1513977,0.65590024,0.2552626
-27.935,26.126667,171.905,1132,20,0.14881897,0.15475744,0.15124352,0.15138245,0.60620236,0.24549347
-28.141944,26.417778,192.87,458,20,0.13715363,0.15106481,0.15161736,0.15128326,0.59111905,0.2320233
-31.5653,18.3306,211.312,791,28,0.05150299,0.058457986,0.058548085,0.058982845,0.22749192,0.22639383
-31.5653,18.3306,236.188,791,36,0.06729126,0.072024286,0.058843922,0.059020992,0.25718045,0.26164895
